Total Revenue,Total Cost
1987062,1131282.6
794636.64,507467.52
1527733.9,869775.97
1118321.54,660060.87
5130308.79,3857999.58
5657061.27,4560327.52
1553727.75,1168405.5
4986314.97,4019618.72
3865273.68,2906691.36
3147949.14,2537656.64
46360.77,34385.48
695471.7,395948.91
3921045.66,3389428.86
1843483.4,1049539.82
6269.76,4650.24
4109630.49,3552445.29
1538506.8,926658.27
2692923.87,2327816.27
3172277.69,2385557.38
97367.4,65233.08
962660.88,601172.82
495942.7,282352.21
118909.7,79665.74
3662405.04,2952375.04
2345578,1412765.45
601694.96,375752.94
4048909.2,2438699.13
3758784.12,3030069.12
921816.08,575665.62
236173.98,139395.69
26643.98,18474.42
1992715.68,1244432.52
312372.06,216592.74
3421457.34,2758139.84
659024.52,531259.52
4584518.4,3695718.4
573169.2,345225.63
3725288.7,3220212.7
1012063.14,646319.52
416943.15,279338.73
355094.48,221753.22
827796,271488
1092562.8,658061.67
5585400.66,4200229.32
1444004.38,852286.89
1047608,618324
1655918.25,1431408.25
50581.7,33888.14
87968.26,51921.03
767417.91,663371.11
2720695.6,1638702.59
105528.8,70700.96
129411.2,77945.68
649263.12,450186.48
724852.3,427825.65
1090031.52,696111.36
1688466.4,1016980.46
326115.76,245239.52
2047407.6,1233174.39
54045.55,36208.81
2776458.09,2400024.89
1215643.36,759158.04
375261.6,234347.4
1466805.26,865744.53
580035.9,342351.45
927686.4,592435.2
96751.12,60420.18
1171318.18,691340.79
185588.56,115898.34
1502701.24,886931.22
1035591.32,611231.46
304728.4,183541.01
1857122.33,1396558.66
167227.68,106794.24
895242.66,528394.23
1050732.48,656172.72
2208172.26,1908787.46
3529558.2,2845283.2
608872,346645.6
1386798.4,835282.76
371989.12,121999.36
1238026.16,730713.48
165126,110629.2
347291.84,113899.52
1738838.54,1307609.08
649838.22,414996.96
685171.52,427883.28
2411119.6,1505721.9
5301500.61,4273699.36
4109680,2475302
2482822.65,2146200.65
3186313.6,1919149.04
821447.92,484838.76
3700819.08,3199060.68
917405.6,300876.8
1314141.78,1059369.28
4003314.21,3460543.41
1962592.64,1225620.96
262256.15,175703.33
1840397.9,1047783.17
2589535.6,1559703.59
372708.8,232753.2
1133222.4,682551.36
31619.37,23451.88
813050.04,563753.16
3608658,2713716
536018.4,175795.2
286366,172481.15
326266.2,218588.04
44979.93,33361.32
1985057.28,1239649.92
2648994.8,1595516.47
851795.91,736309.11
238910.75,160062.65
309326.55,207239.01
756742.72,446648.16
449334.9,362222.4
64294.75,43075.45
305862.7,204918.34
119953.6,80365.12
2093551.28,1307403.42
5922103.74,4773986.24
1254326.8,755493.77
1844109.6,1110725.94
6424186.65,5178730.4
389473.92,127733.76
120426.56,39495.68
815901.76,481565.28
151664.52,96855.36
19656.56,12275.34
1327999.2,756062.16
87696.29,60806.91
564018.73,391079.67
1664777.94,1439066.74
39596.52,29368.48
1411513.4,803608.82
316802.72,103900.16
315185.64,254080.64
799237.67,554175.93
3487107.2,2100320.08
2872892.73,2160419.46
237392.35,159045.37
3660675.6,2204862.09
461546.15,309221.33
524297.95,363538.05
433678.9,255967.95
49803.54,36938.96
811731.84,266219.52
1922974.62,1662257.02
1008982.24,330910.72
2617953.6,1576820.04
4271581.84,3212235.68
191792.9,128495.18
4037065.41,3489718.61
1158913.8,659797.74
396795.3,225905.19
27311.82,17441.76
1394123.46,890309.28
1972457.3,1122967.79
2388144.4,1491374.1
676806.13,469284.27
495427.26,316387.68
258757.18,179417.22
607115.82,387713.76
563859.6,332803.8
788345.92,258549.76
1120688.79,842759.58
121956.48,39997.44
251271.86,148306.83
968883,618744
35552.55,24651.45
288401.1,193219.62
819927.84,268907.52
3885118.86,3131911.36
3174950.77,2387567.54
341386.21,236710.59
312790.4,209559.68
580520.64,501813.44
471605.55,315960.81
34448.7,23079.54
199669.6,133772.32
5138698.11,4142459.36
143375.36,47022.08
9665.88,7169.12
1165084.8,663311.04
537248.25,433092
38999.4,28925.6
282009.94,212071.88
2646937.86,2288065.06
3668802.3,2758944.6
421602.24,138270.72
1769828.55,1529874.55
110172.04,76391.16
4688060.79,3779187.04
871671.48,514481.94
1957231.76,1222273.14
955326.06,563856.93
192708.54,123066.72
753507.46,444738.63
2689654.4,1620006.16
1263820.8,719523.84
1309851.2,788936.68
1754284.16,1095534.24
3230652.81,2604326.56
1334787.3,759926.79
5152361.7,3874583.4
4500512.31,3627998.56
2401674.24,1499823.36
1075819.5,929959.5
302917.02,261847.42
49130.76,31375.68
227949.8,152719.16
787795.47,546242.13
347855.95,233052.49
197459.68,136914.72
528220.99,366258.21
1294358.52,1118868.92
588919.1,335285.93
929754.24,304926.72
4239091.2,2553247.68
3438403.5,2972223.5
404561.56,238782.18
2612267.43,1964428.86
1497725.28,956471.04
30058.26,19195.68
211128.96,69242.88
2559906.51,2063617.76
325910.88,208131.84
3021916.94,2272485.88
4072437.38,3062478.76
598831.22,353444.91
1282232.49,1033646.24
60066.54,44550.96
3965.25,2941
6074574.3,4568088.6
705835.08,450757.44
137255.68,45015.04
157711.72,118599.44
2047010.28,1769475.88
2369624,1427248.6
2793690.9,2252078.4
7846.53,5819.72
1333964.5,759458.35
1056081.92,346357.76
69552.23,48226.17
3301734.4,1988668.16
1016631.84,333419.52
291777.6,95692.8
58340.49,43270.76
464389.86,321998.94
704267.41,488325.39
6349948.71,5118884.96
886184.64,565931.52
59229.76,19425.28
1486129.2,949065.6
295091.55,197702.01
3144041.88,2534506.88
353312.7,236708.34
1218351.3,778058.4
603739.51,418621.29
80471.25,59685
262826.36,155126.58
5789891.28,4354006.56
3614331.63,3124299.23
1680030.78,1263385.56
1776013.8,1011127.74
579383.97,401733.63
240618.95,161207.09
1205559.08,906582.16
1494756.27,1292096.67
1308220.92,835450.56
967523.6,582749.29
1210236.97,910099.94
266404.68,170130.24
5633516.1,4236412.2
817288.3,482383.65
1196990.1,764416.8
3740246,2252788.15
861284,518760.1
6454819.93,4854033.86
804039.14,474563.67
1416247.56,904438.08
3011892.89,2264947.78
382260.27,308151.52
6021738.87,4854305.12
2358787.2,1473040.8
881087.13,710270.88
519229.74,331588.32
48879.87,36253.88
177510.45,118926.39
3299179.8,2851875.8
703082.6,400281.98
3720572,2240938.3
885058.72,290268.16
86041.26,63816.24
916040.76,540669.78
673242.2,397364.1
833260,273280
132744.6,84772.8
298840.1,200213.42
385958.3,258579.86
3336273.2,2009471.23
3407605.53,2945601.13
464440.6,311160.52
47704.29,35381.96
1500470.4,903748.56
4008848.76,3231653.76
188726.56,61895.68
403750.2,325475.2
86284.64,53883.96
19881.55,13320.01
4837839.09,3899927.84
6660647.09,5008816.18
173809.35,116446.77
1270814.6,723505.58
20572.65,15258.6
78997.11,58591.64
1793498.3,1021082.09
3824188.4,2303347.51
577145.52,498895.92
604146.48,522236.08
546644.86,411077.72
1450035.93,1253439.53
35587.86,21004.83
2718801.75,2191708
1346091.44,840621.66
2431269.2,1464378.13
1048434.96,654737.94
309352.48,182587.44
69004.68,51180.32
281322.72,226782.72
678931.11,470757.69
103363.05,89349.05
1671343.27,1256852.54
1418394.18,1226087.78
3435872.16,2970035.36
1071154.88,668926.32
908799.94,536396.07
789756.99,547602.21
423775.95,283916.49
85612.08,63497.92
1939987.81,1458873.62
220595.05,147791.71
1526574.4,953331.6
76259.7,45010.35
964396,316288
396795.68,130135.04
218459.8,146361.16
1463114.52,1264744.92
426053.55,285442.41
296103.32,174767.46
29357.2,18333.3
161614.7,108276.74
80947.08,60037.92
528368.8,173286.4
5095718.25,4107812
266763.9,178723.38
663999.6,378031.08
1183334.86,698433.33
1984888.08,1600078.08
3627369.56,2727787.12
3354025.5,2899285.5
53880.75,39963
479171.2,288609.68
1253586.22,739897.41
1243832.16,794330.88
483782.56,158663.68
345483.45,231462.99
3961469.2,2386033.13
1409186.82,831736.71
2285266.56,1427127.84
328116.75,219827.85
2287700.73,1844184.48
1285419.3,731820.39
43477.8,32247.2
818366.72,483020.16
63490.65,47090.6
3105620.49,2503534.24
750097.92,246005.76
1199203.04,707799.12
201709.95,135139.29
8437.8,7293.8
95947.84,31467.52
89959.86,66722.64
775861.47,583448.94
597854.95,414541.05
310276.84,183133.02
955326.06,563856.93
311448,102144
93239.25,62467.35
851854.14,544007.52
1851776.17,1392538.34
43179.24,32025.76
758781.32,526124.28
4492697.79,3621699.04
1968960.63,1702008.23
1178690.1,950177.6
217510.8,145725.36
11886.42,8816.08
1480834.3,843074.89
793353.11,550095.69
653508.9,372058.47
439414.88,144112.64
3797110.14,2855432.28
554170.56,353902.08
57926.56,34189.68
21447.4,14369.08
3533465.46,2848432.96
3753555.33,3244646.93
70890.3,47494.26
1209310.3,688489.69
142618.85,98889.15
89063.2,29209.6
470481.04,293811.06
3657195.36,2948175.36
1533051.06,904844.43
513397.44,168376.32
736000.8,241382.4
2174632.8,1309803.42
1367534.96,854012.94
893966.22,570900.96
625662.87,540835.27
757310.18,525104.22
2189252.52,1646321.04
1976777,1125427.1
911694,734944
580566.9,370759.2
737122.87,511106.73
192861.12,123164.16
196376.16,64404.48
1706391.6,1027776.99
1624824.3,925051.89
57230.22,42447.28
5338140.76,4014289.52
532412.16,174612.48
48786.57,36184.68
778968.63,540121.77
3441644.85,2774413.6
309127.08,197413.44
973813.26,574768.53
1392383.3,792717.59
3934800,2369970
451750.52,339717.04
530264.24,367674.96
482152.8,307910.4
1944228.4,1171028.51
3995173.35,3220629.6
9721.86,7210.64
1755795.2,1057533.28
758075.36,248622.08
572486.96,337895.88
3448156.95,2779663.2
43375.17,32171.08
84555.9,56649.78
5834665.37,4387676.74
1924240.29,1663351.09
57464.38,33916.89
883892.9,503221.67
530591.16,367901.64
339342.96,235293.84
531245,368355
1508555.52,890386.56
21570.96,15999.04
1431200.4,913987.2
1285168.52,758538.06
913902.4,570723.6
383941.12,239767.68
454173.61,314915.19
809943.24,609078.48
9096.75,6747
1929671.7,1098608.91
1644982.9,936528.67
20071.35,13447.17
67997.04,50432.96
528628.17,456956.57
1310234.52,1056219.52
562239.2,338642.38
73072.56,54197.44
266096.8,87270.4
138221.85,92604.27
996087.2,326681.6
3340946.91,2887980.11
1257106.62,802808.16
657319.2,215577.6
437536.45,293135.59
1251703.6,753913.79
1014993.28,633853.92
1363379.6,776205.08
755999.04,247941.12
651796.75,451943.25
405380.8,281083.2
615.78,456.72
614364.41,425988.39
1307152.86,834768.48
710647.84,233067.52
1069286.82,861984.32
517514.36,358834.44
4351888.8,2621186.82
2618281.86,1968951.72
1017250.86,649632.48
2214554,1382968.5
1136110.68,725538.24
205714.41,142638.39
37105.42,25728.18
2516550.24,1571562.36
1307634.9,744468.27
831839.36,272814.08
1710806.9,974003.87
792500.52,506103.36
410988.6,233985.78
695889.02,410730.81
3624634.86,2921927.36
1092253.6,358220.8
2471876.24,1543663.86
698219.39,484131.81
1146638.7,732261.6
454286.3,304357.46
2065332.8,1243970.92
3343354.81,2514207.62
3997829.64,3455802.44
755430.39,523800.81
371379.72,237168.96
436967.05,292754.11
738951.36,242350.08
204746.75,137173.85
2073894.72,1295128.08
2731737.75,2361367.75
511976.8,167910.4
960.99,712.76
1462115.6,832417.88
172695.49,119743.71
935218.24,306718.72
1281741.86,963871.72
43832.34,32510.16
933835.14,752792.64
175232.85,117400.47
3304239.54,2663647.04
678300.96,222458.88
4263574.4,2567994.16
2279471.67,1970420.07
745048.14,475799.52
4641803.42,3490642.84
1040098.8,626462.07
6014430,4522860
1699143.68,1061099.52
1451547.09,1170135.84
378246.44,262268.76
6547041.19,4923384.38
2495537.6,1503087.64
1880647.76,1174447.14
1210236.97,910099.94
339314.4,111283.2
4911784.5,3693669
1171051.5,747852
755185.2,523630.8
871962.3,496429.29
2908931.55,2514537.55
1740839.1,991101.93
940392.81,812894.01
403799.5,270532.9
1986033.5,1130697.05
769613.52,491487.36
665405.92,218229.76
518924.7,448568.7
77071.39,53439.81
1152603.48,996333.08
2587451.37,2236643.77
1968974.64,1229606.46
2654678.4,1598939.76
2989573.6,1800650.54
1958763.44,1223229.66
2185911.17,1643808.34
72612.1,41339.83
550247.5,313269.25
3922237.83,3161834.08
351335.2,115225.6
743661.27,515640.33
2343598.95,2025852.95
1658043.6,1035432.9
440457.54,259968.87
833150.72,273244.16
529269.84,398011.68
208780,139876
821348.48,269373.44
316036.64,197361.96
2470594.19,1857890.38
2131388.28,1842413.88
23297.01,17279.24
3422759.76,2759189.76
1462021.56,933670.08
574158.54,366666.72
147854.2,99057.64
768605.34,453649.77
2449852.02,1974899.52
54543.18,40454.32
963498.8,548543.24
877182.42,560182.56
652663.83,564175.43
313786.85,210227.27
119289.3,79920.06
1246020,750490.5
5372482.5,4330920
283043.2,161143.36
1282410.13,964374.26
1071905.08,806074.16
1415041.1,835192.05
831255.84,530853.12
671166.76,465374.04
4768810.83,3844282.08
4076723.07,3523999.47
338525.66,234727.14
1022896.32,653237.76
3555196.4,2673512.8
1027882.9,585198.67
1169057.19,1010555.99
221324.84,153462.36
606789.16,456306.32
77030,45465
4440654.15,3339378.3
671976.4,404738.21
6280401.46,4722870.92
625662.87,540835.27
455219.31,393500.51
5682299.81,4273097.62
931195.74,594676.32
356252.8,116838.4
284688.8,162080.24
5808141.99,4682118.24
976278.22,576223.41
176090.58,103932.99
234892.02,162869.58
5410982.19,4069066.38
2282424.9,1972972.9
289137.24,233082.24
560040.6,451465.6
569129.61,491966.81
3643863.93,3149827.53
997692.56,588862.68
437716.85,329163.7
37217.37,27603.88
560691.81,484673.01
42470.16,31499.84
618859.56,429105.24
273375.3,155639.19
1342398.84,857277.12
93150.72,69089.28
1066403.32,629417.46
3795333.2,2285967.73
4248860.66,3195149.32
883419.52,289730.56
37506.6,27818.4
207051.06,132226.08
4075141.2,2454498.93
197629.25,132405.35
2719452.96,2192232.96
43580.43,32323.32
245108.27,169953.33
167973,112536.6
1182188.8,712044.32
321607.55,222996.45
1182626,712307.65
72124,48320.8
401784.68,278589.72
1949912,1174451.8
771580.7,439279.61
31899.27,23659.48
1259912.5,717298.75
321097.7,182808.71
969659.77,729185.54
1988822.8,1197888.17
179547.04,58885.12
366211.96,275391.92
284637.2,177753.3
24369.44,7992.32
1034797.56,660838.08
1385595.2,788852.96
1241261.42,732623.01
53666.16,39803.84
2892055.95,2499949.95
444202.55,308001.45
360145.5,241286.1
1646556,1028259
1831634,1143838.5
301803.54,178131.87
1282782,801085.5
1569079.6,893315.08
2040896.58,1534757.16
132484.33,91862.07
3793100.52,2852417.04
702020.58,448321.44
4136631.45,3575785.45
795396.36,551512.44
747961.3,441465.15
412726.74,243601.47
130013,87104.6
1045192.05,842560.8
2010074.72,1255273.08
340453.75,228093.25
1475074.7,839795.81
1077085.17,931053.57
9462.2,5387.06
371879.84,121963.52
1730348.4,985129.32
374333.05,250791.31
730318.24,239518.72
1372841.8,781592.14
273302.44,161309.82
138743.8,92953.96
637258.6,362806.78
473315.7,269470.11
121946.5,81700.3
324670.88,106480.64
1941959.67,1678668.07
1428802.16,892273.74
2672166.4,1609472.96
2234026.61,1679991.22
1339312.7,762503.21
385276.1,219347.03
3372560.8,2031327.62
1021986.56,335175.68
850569.5,484249.85
526586.39,365124.81
25069.71,18594.04
972118.6,573768.3
304454.08,99850.24
377510.87,261758.73
2676892.05,2313958.05
778968.63,540121.77
72568.74,53823.76
263904.78,155763.09
616085.94,363629.07
472854.56,155079.68
674708.76,430879.68
1328213.6,799996.54
105127.36,34478.08
1534232.8,958114.2
877736.96,287866.88
36452.31,27036.44
1113111.2,670438.18
808554.89,560636.31
1713386.8,1031990.27
6436776.64,4840465.28
2716517.55,2042825.1
140752.64,46161.92
1139581.82,672609.21
843004.5,538356
67835.9,47036.1
601804.96,197370.88
2460271.38,1983298.88
327357.55,219319.21
2081808.4,1300070.1
5255275.28,3951974.56
915110.72,300124.16
1864876.2,1061719.26
590657.2,355758.83
559968.6,357604.8
4231562.58,3411190.08
599898.2,415957.8
3732084.51,3008545.76
5365319.19,4325145.44
378436.64,124113.92
574725.36,398503.44
1008096.06,643786.08
4599034.14,3458480.28
217321,145598.2
532277.3,314163.15
1015539.04,333061.12
749625.54,478722.72
1061823.4,604521.82
839861.2,505856.93
1402100.06,827553.93
1572165.1,895071.73
42663.06,29581.74
1592735.1,906782.73
146653.76,48097.28
31547.78,21874.62
2519948.97,2178293.37
2630062.26,2273477.46
12408.9,9203.6
5648886.31,4247970.62
2984327.2,1797490.58
1141634.34,986851.14
900348.9,512590.47
4660709.97,3757138.72
917405.6,300876.8
1609139.91,1297176.16
2445274.44,2113743.24
791769.2,476890.63
2527964.88,2185222.48
129718.52,76563.06
73393.54,50889.66
3378681.6,2035014.24
402847.17,279326.43
255978.36,177490.44
546181.44,179128.32
92393.91,79867.11
4842.27,3591.48
716687.12,423006.36
869483.68,542984.52
1939428.33,1676479.93
882326.72,289372.16
109247.28,69767.04
156926.08,51466.24
57612.75,42731
27122.31,20116.44
1022342.16,603411.48
905080,515284
115858,69782.45
15658.5,10490.7
366551.25,245577.75
71010.63,52668.12
335850.8,198227.4
2472803.2,1489394.48
441000.3,295456.26
2691658.2,2326722.2
1846184.96,1152925.44
1071410.16,669085.74
2808521.73,2427741.33
1238725.4,705236.42
113080.04,66742.62
138457.76,45409.28
243228.7,162955.54
379927.9,216302.17
5344823.46,4019314.92
1454155.52,1093527.04
8465.73,6824.48
1399006.02,893427.36
891915.2,507788.96
341626.62,218168.16
2899073.2,1746141.23
269709,187011
240191.9,160920.98
4521514.82,3400185.64
190804.53,153813.28
6220357.92,5014417.92
845481.28,499023.84
468678.4,282289.76
972118.6,573768.3
2164526.53,1627727.06
75600.25,52419.75
312750.36,235188.72
4370688.4,2632510.01
790492.56,548112.24
1020455.04,651678.72
173873.07,140164.32
1370784.8,780421.04
